rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
2.0,Very Strange Story,"Tell me what you think of this plot:  A child comes back to life to confront the mother who cut her throat, only she is a grown woman, but still talks like a child.  Meanwhile this so-called ghost manages to seduce her mother's ""boyfriend"" who has come back after 18 years.  The ghost manages to get pregnant by him.  Then the ""ghost"", totally naked and pregnant is brought out on the front porch by her mother and disappears in a couple of minutes when a group of church ladies start chanting and singing spiritual songs from the road in front of the house.  Then the mother goes into depression for having lost the child that has come back to her and her other daughter goes to work for rich white folks to support herself and her mother.  That's Beloved in a nutshell.  And let's not forget another ghost that you don't see at all; just her poltergeist activity, except you do see that ghost in the flesh near the end of the movie (and in flashbacks to a prior time).  And people think this is a great movie?  It's a very strange movie and I couldn't tell what the message was supposed to be, if there even was one.  The one redeeming thing about the movie is the period costumes and scenery, which is very beautifully done.  It takes place in the 1800's and you certainly do feel that you have been taken back in time.",[],0788815474,0788815474,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1223180834000,2,False
4.0,Beautiful but Tragic,"Beautiful scenery, an illicit love affair, a road being built up a mountain with the goal of growing spices, other than just tea.  There is a lot to this movie and yet it is a not a complicated plot.  An English grower is in India without his wife and falls for the beautiful house girl (played by the absolutely gorgeous and wonderful Nandita Das).  The grower's wife shows up with their son and the house girl's husband finds out she is having an affair.  Without spoiling the movie, it is enough to say that everyone pays a terrible price in the end for this affair.  Some of the Merchant Ivory productions are slow and boring.  This one keeps you wondering how it is going to turn out.  The end is tragic, but there couldn't have been any other ending.  The movie is a little slow in places, but never boring.  Highly recommended.",[],B001BNFR76,B001BNFR76,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1221631261000,22,False
1.0,Huh?,"Isn't the main idea of a movie to ENTERTAIN, even if the film maker is trying to deliver a message or educate?  Crash is not entertaining and I couldn't figure out the message (if there was one).  Perhaps the message is that racism still exists in America.  So who doesn't know that already?  There were too many characters in this movie and no hero or person that we could identify with.  What WERE the critics thinking?  Makes you wonder sometimes how the critics can sometimes be so far out of touch with what the public likes.  Makes me begin to wonder why we even listen to the critics, as they too often get it wrong.  This is another one of those soulless movies that critics seem to adore (such as No County for Old Men, another waste of time).  Not even the big stars can rescue this stinker.  Did anyone read the script before they agreed to be in this?  Amazes me that this is one of the most rented movies from Blockbuster.  For a movie that tries to connect the lives of characters, Babel does a much better and more plausible job.",[],B000A3XY5A,B000A3XY5A,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1210607939000,3,False
4.0,Wonderful Performances; Slightly Boring Overall,"The performances in this movie are all 5-star.  I knocked off one star on my overall review, because the movie just wasn't quite as entertaining as I thought it could have been.  Johnny Depp plays Ed Wood and does a wonderful job in the role, but Martin Landau stole the show with his portrayal of Bela Lugosi.  You forget you are watching Landau and actually start believing you are seeing Lugosi.  The movie is shot in black & white, which I thought would be a big downer, but it didn't detract from the movie in the least.  I forgot I was watching a black & white movie.  Ed Wood struggles and struggles and you keep hoping he will make it big, but you know in the back of your mind that he is never going to.  A lot of people will probably pass up this movie because it's not a big exciting extravaganza.  It's not really inspirational.  It's not funny, other than a couple of light moments.  In many ways I would say that it is a wonderful tribute to a man who never gave up on his dream.  His persistence and his lack of ability to never make a really good movie has earned him a unique place in movie history.  Perhaps not the way he wanted to be remembered, but he is remembered and maybe in the end that's all anyone can really hope for.",[],B0000VD04M,B0000VD04M,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1209969096000,0,False
4.0,Entertaining from Start to Finish,"Before seeing Hanks in this movie, I didn't care for him that much.  He really pulls off the role of ""Good Time Charlie Wilson"" in this movie.  What really was a surprise to me was what a great job Julia Roberts did in portraying the rich Texas socialite who influenced Wilson.  It always seemed to me she was good at ditzy blonde roles and perhaps not much else.  She proved otherwise in this movie.  Philip Seymour Hoffman's portrayal of Gust Avrakotos was the best and apparently he was nominated for an Academy Award for best supporting actor.  The movie really points out that ordinary people, even those with serious character flaws can be true heroes.  Charlie Wilson was in large part responsible for the largest covert operation in U.S. history, an operation that eventually led to the defeat of the soviets in Afghanistan.",[],B0013XZ2QK,B0013XZ2QK,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1209455410000,2,False
5.0,Superb Acting and a Good Story,"Although some of the things shown in the movie were not true and the character of Billy Sunday was a composite of several people and not a real person, the important basic facts were true and remarkable.  Carl Brashear did in fact lose a leg from a shipboard accident and did come back from that tradegy to become a master diver with an artificial leg.  And he faced a lot of racism.  The man had super-human determination.  He actually wrote 100's of letters to even get admitted to diving school, as  told in the movie.  He is a true hero and this is a very inspirational movie.  I had never taken Cuba Gooding, Jr. very seriously, probably because of having seen him in light comedies before this.  He proved himself more than capable of handling a difficult, dramatic role.  He is still not a matured actor and has a way to go to be as good as more seasoned actors.  In spite of that, he really pulled off this role very well.  De Niro does a wonderful job too as the unrelenting trainer.  Yes, there are some things in the movie that seem a bit contrived, but it didn't bother me because I knew I was watching the story of a great hero.  Even though some facts were distorted, it does not diminish in any way the remarkable achievements of Carl Brashear.",[],B00003CXPP,B00003CXPP,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1209453005000,1,False
2.0,Very Disappointing,"I enjoyed the first two Pirate movies and was anticipating a nice resolution to the unsatisfying ending of Dead Man's Chest (2nd one).  I think that poor old Walt Disney must be turning over in his grave to know that this 3rd installment bears his name.  While it was entertaining in many places, it was a incoherent mess.  It certainly didn't need an early scene in which a young pirate boy was hung; it added nothing to the movie and seemed pointless.  ""Daddy, why did they hang that boy?""  ""Gee son, I don't really know.""  Johnny Depp was his usually charming self, but they didn't seem to know what to do with him this time and he stumbles through the movie not really seeming to be a major character.  This version throws in everything but the kitchen sink.  No wait, I think there might be a kitchen sink too.  It just doesn't work.  They tried to do too much and got crazy in the process.  Don't waste your time on this one.  I think there is to be a 4th movie.  I don't know how that could be any good and straighten things out after this mess.  It's not a total loss, but wasn't nearly as much fun to watch as the first two.  It even got silly on the supernatural stuff at times.  People don't mind some supernatural if it makes sense.  This did not.  Skip this one; you'll be very disappointed.",[],B000U7WV1Y,B000U7WV1Y,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1199317982000,1,False
4.0,Not quite as good as other recent animated features,"In recent years there have certainly been a lot of good animated movies that appeal to both kids and adults:  Robots, Flushed Away, Ice Age, Shrek and The Incredibles to name a few. Others just didn't cut it, such as Happy Feet or Surf's Up.  Meet the Robinsons falls somewhere in between the good and the bad.  I just don't think it has enough to keep the kids interested for the whole movie.  One reviewer complained about the simplistic plot.  I thought it got a little complicated at the end for younger kids.  There is some funny stuff here, but not as funny as many of the other good animated features.  The animation quality seemed a bit poor at a couple of places too.  The plot seemed like a cross between Robots and Back to the Future.  The movie was NOT a disappointment, but I had expected a little better from the Disney/Pixar people.",[],B000ROAK2W,B000ROAK2W,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1197276436000,0,False
1.0,A Mish-Mash of Nonsense,"I have never seen such a bizarre movie.  It is a conglomeration of talking heads speaking about things that make no sense at all.  It's new age gobbledygook.  The movie made no sense whatsoever and I had no idea what they were getting at or talking about 99% of the time.  The movie drifts between following the life of a photographer who seems to be hallucinating and interviews with people talking absurdly about quantum physics and quantum mechanics and what is real and what isn't.  Near as I can tell the point of the movie seemed to be to try and convince us that reality is created by the chemicals in our brains.  There are lots of colorful journeys though the brain and body too that look very psychedelic.  I have never taken hallucinogens, but I imagine that they could produce something like this movie.  It's a crazy mixed-up mess.  Parts were entertaining, but overall it was total and complete goofiness.",[],B0006UEVQ8,B0006UEVQ8,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1196980168000,6,False
4.0,Flawed but thought provoking,"Up front I'll say that I am very right wing conservative.  Michael Moore's political views are generally reprehensible to me.  With that being said, Sicko is a pretty good attempt at showing how bad our health care system can be at times.  It also makes obvious what many of us really already know; that insurance companies run health care these days.  My experience is that most insurance companies are reasonably fair, but there are situations where they truly do decide who lives or dies.  The movie delves a little into other topics such as free education.  It's definitely a liberal, socialist agenda that Moore is pushing here, but even for the most staunch right-winger the movie is well worth watching for the ideas that it brings up and for many nuggets of truth.  Some of it is a bit absurd, such as pointing to Cuba's outstanding health care system.  Would anyone really want to go to Cuba to get free health care since everything else there sucks big time?  Would Moore himself go there for treatment?  I'll bet he wouldn't.  We do have things that need fixing in our health care system, but I don't think that letting the government take it over is going to be a good thing.  Have they ever done anything that well?  Anyway, watch the movie; it's thought provoking and well worth the time to see it and think about whether or not socialized medicine is going to really solve all our problems.  I saw the movie described as Michael Moore's funniest movie.  There are amusing moments, but I wouldn't call it a funny movie.  It's a documentary/editorial.",[],B000UNYJXQ,B000UNYJXQ,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1195574625000,1,False
2.0,Worst Animated Feature Made in Recent Times,"This movie has excellent animation.  Unfortunately that's about the only thing good about it.  Guess I should have known that surfing penguins is just too far out.  Very boring, ill-conceived and very little creative imagination went into this.  Happy Feet was bad enough, but now this piece of junk is released.  Who did they make this for?  Boring for both adults and kids.  Even the adult humor is not very classy.  Do you want the kids to see a movie where one of the baby penguins describes one of the adults as a stinking trash can full of p**p?  Or how about the method of curing a wound from stepping on a spiny sea creature?  You cure it by p**ing on it.  One of the penguins does, although you don't see it; you just hear the water running.  Kids will come up with enough bathroom phrases on their own without this movie adding to their ideas on how to be disgusting and gross.  The format is a documentary about various animal surfers.  It just does not work.  A chicken is also a surfer.  Weird and strange and not funny or interesting.  There is a spindly-legged bird and a squirrel (or some fuzzy little creature) and a band of cannibal penguins that make this a little more interesting, but nothing could save this groaner.  Too bad, as the animation was very good; it was just wasted on a lot of very bad ideas.  Given all the really good recent animated films that have entertained both kids and adults, this was a huge disappointment.",[],B000UFIYOO,B000UFIYOO,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1195502401000,4,False
